cik,name,report_year,docID,sentenceID,section_name,section_item,section_ID,form,sentence_index,sentence,SIC,filingDate,reportDate,temporal_bin,sample_created_at,last_modified_date,sample_version,source_file_path,load_method
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_2,Exhibits List,ITEM_15,19,10-K,2,"Report of Independent Registered Public Accounting Firm Consolidated Balance Sheets as of December 31, 2024 and 2023",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_3,Exhibits List,ITEM_15,19,10-K,3,"Consolidated Statements of Operations for the years ended December 31, 2024, 2023 and 2022",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_4,Exhibits List,ITEM_15,19,10-K,4,"Consolidated Statements of Comprehensive Income (Loss) for the years ended December 31, 2024, 2023 and 2022",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_5,Exhibits List,ITEM_15,19,10-K,5,"Consolidated Statements of Shareholders' Equity for the years ended December 31, 2024, 2023 and 2022",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_6,Exhibits List,ITEM_15,19,10-K,6,"Consolidated Statements of Cash Flows for the years ended December 31, 2024, 2023 and 2022",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_7,Exhibits List,ITEM_15,19,10-K,7,Notes to Consolidated Financial Statements 2. Financial Statement Schedules The financial statement schedules are omitted because they are not applicable or the required information is shown in the consolidated financial statements or notes thereto.,6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_8,Exhibits List,ITEM_15,19,10-K,8,3.,6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_9,Exhibits List,ITEM_15,19,10-K,9,"Exhibits* Description of Document 2.1 Transaction Agreement, dated April 5, 2023, between Assured Guaranty US Holdings Inc., Assured Investment Management LLC, Assured Investment Management GP Holdings LLC, Sound Point Capital Management L.P. and Sound Point GP Parent, LLC (Incorporated by reference to Exhibit 2.1. to Form 8-K filed on April 5, 2023)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_10,Exhibits List,ITEM_15,19,10-K,10,"3.1 Certificate of Incorporation and Memorandum of Association of the Registrant, as amended by Certificate of Incorporation on Change of Name dated March 30, 2004 and Certificate of Deposit of Memorandum of Increase of Capital dated April 21, 2004 (Incorporated by reference to Exhibit 3.1 to Form 10-K for the year ended December 31, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_11,Exhibits List,ITEM_15,19,10-K,11,"3.2 First Amended and Restated Bye-laws of the Registrant, as amended (Incorporated by reference to Exhibit 3.1 to Form 8-K filed on May 10, 2011)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_12,Exhibits List,ITEM_15,19,10-K,12,4.1 Specimen Common Share Certificate (Incorporated by reference to Exhibit 4.1 to Form S-1 (#333-111491)),6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_13,Exhibits List,ITEM_15,19,10-K,13,"4.2 Certificate of Incorporation and Memorandum of Association of the Registrant, as amended by Certificate of Incorporation on Change of Name dated March 30, 2004 and Certificate of Deposit of Memorandum of Increase of Capital dated April 21, 2004 (See Exhibit 3.1)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_14,Exhibits List,ITEM_15,19,10-K,14,"4.3 Bye-laws of the Registrant (See Exhibit 3.2) 4.4 Indenture, dated as of May 1, 2004, among the Company, Assured Guaranty U.S. Holdings Inc. and The Bank of New York, as trustee (Incorporated by reference to Exhibit 4.1 to Form 10-Q for the quarter ended March 31, 2004)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_15,Exhibits List,ITEM_15,19,10-K,15,"4.5 Indenture, dated as of December 1, 2006, entered into among Assured Guaranty Ltd., Assured Guaranty U.S. Holdings Inc. and The Bank of New York, as trustee (Incorporated by reference to Exhibit 4.1 to Form 8-K filed on December 20, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_16,Exhibits List,ITEM_15,19,10-K,16,"4.6 First Supplemental Subordinated Indenture, dated as of December 20, 2006, entered into among Assured Guaranty Ltd., Assured Guaranty U.S. Holdings Inc. and The Bank of New York, as trustee (Incorporated by reference to Exhibit 4.2 to Form 8-K filed on December 20, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_17,Exhibits List,ITEM_15,19,10-K,17,"4.7 Replacement Capital Covenant, dated as of December 20, 2006, between Assured Guaranty U.S. Holdings Inc. and Assured Guaranty Ltd., in favor of and for the benefit of each Covered Debtholder (as defined therein) (Incorporated by reference to Exhibit 4.1 to Form 8-K filed on December 20, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_18,Exhibits List,ITEM_15,19,10-K,18,"4.8 Replacement Capital Covenant, dated as of November 22, 2006, by Financial Security Assurance Holdings Ltd. (Incorporated by reference to Exhibit 10.5 to Financial Security Assurance Holdings Ltd.'s Form 8-K filed on November 28, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_19,Exhibits List,ITEM_15,19,10-K,19,"Description of Document 4.9 Amended and Restated Trust Indenture dated as of February 24, 1999 between Financial Security Assurance Holdings Ltd. and the Senior Debt Trustee (Incorporated by reference to Exhibit 4.1 to Financial Security Assurance Holdings Ltd.'s Registration Statement to Form S-3 (#333-74165))",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_20,Exhibits List,ITEM_15,19,10-K,20,"4.10 Supplemental Indenture, dated as of August 26, 2009, between Assured Guaranty Ltd., Financial Security Assurance Holdings Ltd. and U.S. Bank National Association, as trustee (Incorporated by reference to Exhibit 99.1 to Form 8-K filed on September 1, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_21,Exhibits List,ITEM_15,19,10-K,21,"4.11 Indenture, dated as of November 22, 2006, between Financial Security Assurance Holdings Ltd. and The Bank of New York, as Trustee (Incorporated by reference to Exhibit 4.1 to Financial Security Assurance Holdings Ltd.'s Form 8-K filed on November 28, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_22,Exhibits List,ITEM_15,19,10-K,22,"4.12 Form of Financial Security Assurance Holdings Ltd. Junior Subordinated Debenture, Series 2006-1 (Incorporated by reference to Exhibit 10.3 to Financial Security Assurance Holdings Ltd.'s Form 8-K filed on November 28, 2006)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_23,Exhibits List,ITEM_15,19,10-K,23,"4.13 Supplemental Indenture, dated as of August 26, 2009, between Assured Guaranty Ltd., Financial Security Assurance Holdings Ltd. and The Bank of New York Mellon, as trustee (Incorporated by reference to Exhibit 99.2 to Form 8-K filed on September 1, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_24,Exhibits List,ITEM_15,19,10-K,24,"4.14 Form of Officer's Certificate related to 3.150% Senior Notes due 2031, containing Form of 3.150% Senior Notes due 2031 as Exhibit A (Incorporated by reference to Exhibit 4.1 to Form 8-K filed on May 26, 2021)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_25,Exhibits List,ITEM_15,19,10-K,25,"4.15 Form of Officer's Certificate related to 3.600% Senior Notes due 2051, containing Form of 3.600% Senior Notes due 2051 as Exhibit A (Incorporated by reference to Exhibit 4.1 to Form 8-K filed on August 17, 2021)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_26,Exhibits List,ITEM_15,19,10-K,26,"4.16 Form of Officer's Certificate related to 6.125% Senior Notes due 2028, containing Form of 6.125% Senior Notes due 2028 as Exhibit A (Incorporated by reference to Exhibit 4.1 to Form 8-K filed on August 21, 2023)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_27,Exhibits List,ITEM_15,19,10-K,27,"4.17 Description of the Registrant's Securities Registered Pursuant to Section 12 of the Securities Exchange Act of 1934 (Incorporated by reference to Exhibit 4.17 to Form 10-K for the year ended December 31, 2024)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_28,Exhibits List,ITEM_15,19,10-K,28,"10.1 Guaranty by Assured Guaranty Re Ltd. in favor of Assured Guaranty Re Overseas Ltd., effective as of January 1, 2024 (Incorporated by reference to Exhibit 10.1 to Form 10-K for the year ended December 31, 2023)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_29,Exhibits List,ITEM_15,19,10-K,29,"10.2 Put Agreement between Assured Guaranty Corp. and Woodbourne Capital Trust [I][II][III][IV] (Incorporated by reference to Exhibit 10.6 to Form 10-Q for the quarter ended March 31, 2005)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_30,Exhibits List,ITEM_15,19,10-K,30,"10.3 Custodial Trust Expense Reimbursement Agreement (Incorporated by reference to Exhibit 10.7 to Form 10-Q for the quarter ended March 31, 2005)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_31,Exhibits List,ITEM_15,19,10-K,31,10.4 Assured Guaranty Corp.,6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_32,Exhibits List,ITEM_15,19,10-K,32,"Articles Supplementary Classifying and Designating Series of Preferred Stock as Series A Perpetual Preferred Stock, Series B Perpetual Preferred Stock, Series C Perpetual Preferred Stock, Series D Perpetual Preferred Stock (Incorporated by reference to Exhibit 10.8 to Form 10-Q for the quarter ended March 31, 2005)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_33,Exhibits List,ITEM_15,19,10-K,33,"10.5 Purchase Agreement among Dexia Holdings Inc., Dexia Crédit Local S.A. and the Company dated as of November 14, 2008 (Incorporated by reference to Exhibit 99.1 to Form 8-K filed on November 17, 2008)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_34,Exhibits List,ITEM_15,19,10-K,34,"10.6 Amended and Restated Revolving Credit Agreement dated as of June 30, 2009 among FSA Asset Management LLC, Dexia Crédit Local S.A. and Dexia Bank Belgium S.A. (Incorporated by reference to Exhibit 10.1 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_35,Exhibits List,ITEM_15,19,10-K,35,"10.7 First Amendment to Amended and Restated Revolving Credit Agreement dated as of September 20, 2010 among FSA Asset Management LLC, Dexia Crédit Local S.A. and Dexia Bank Belgium S.A. (Incorporated by reference to Exhibit 10.11 to Form 10-K for the year ended December 31, 2013)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_36,Exhibits List,ITEM_15,19,10-K,36,"10.8 Second Amendment to Amended and Restated Revolving Credit Agreement dated as of May 16, 2012 among FSA Asset Management LLC, Dexia Crédit Local S.A. and Dexia Bank Belgium S.A. (Incorporated by reference to Exhibit 10.12 to Form 10-K for the year ended December 31, 2013)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_37,Exhibits List,ITEM_15,19,10-K,37,"10.9 Assignment Pursuant to the Amended and Restated Revolving Credit Agreement, as amended, dated as of December 12, 2013 between Belfius Bank SA/NV and Dexia Crédit Local S.A. (Incorporated by reference to Exhibit 10.13 to Form 10-K for the year ended December 31, 2013)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_38,Exhibits List,ITEM_15,19,10-K,38,"10.10 ISDA Master Agreement (Multicurrency-Cross Border) dated as of June 30, 2009 among Dexia SA, Dexia Crédit Local S.A. and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.3.1 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_39,Exhibits List,ITEM_15,19,10-K,39,"10.11 Schedule to the 1992 Master Agreement, Guaranteed Put Contract, dated as of June 30, 2009 among Dexia Crédit Local S.A., Dexia SA and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.3.2 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_40,Exhibits List,ITEM_15,19,10-K,40,"10.12 Put Option Confirmation, Guaranteed Put Contract, dated June 30, 2009 to FSA Asset Management LLC from Dexia SA and Dexia Crédit Local S.A. (Incorporated by reference to Exhibit 10.3.3 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_41,Exhibits List,ITEM_15,19,10-K,41,"10.13 ISDA Credit Support Annex (New York Law) to the Schedule to the ISDA Master Agreement, Guaranteed Put Contract, dated as of June 30, 2009 between Dexia Crédit Local S.A. and Dexia SA and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.3.4 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_42,Exhibits List,ITEM_15,19,10-K,42,"Description of Document 10.14 ISDA Master Agreement (Multicurrency-Cross Border) dated as of June 30, 2009 among Dexia SA, Dexia Crédit Local S.A. and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.4.1 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_43,Exhibits List,ITEM_15,19,10-K,43,"10.15 Schedule to the 1992 Master Agreement, Non-Guaranteed Put Contract, dated as of June 30, 2009 among Dexia Crédit Local S.A., Dexia SA and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.4.2 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_44,Exhibits List,ITEM_15,19,10-K,44,"10.16 Put Option Confirmation, Non-Guaranteed Put Contract, dated June 30, 2009 to FSA Asset Management LLC from Dexia SA and Dexia Crédit Local S.A. (Incorporated by reference to Exhibit 10.4.3 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_45,Exhibits List,ITEM_15,19,10-K,45,"10.17 ISDA Credit Support Annex (New York Law) to the Schedule to the ISDA Master Agreement, Non-Guaranteed Put Contract, dated as of June 30, 2009 between Dexia Crédit Local S.A. and Dexia SA and FSA Asset Management LLC (Incorporated by reference to Exhibit 10.4.4 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_46,Exhibits List,ITEM_15,19,10-K,46,"10.18 First Demand Guarantee Relating to the ""Financial Products"" Portfolio of FSA Asset Management LLC issued by the Belgian State and the French State and executed as of June 30, 2009 (Incorporated by reference to Exhibit 10.5 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
0001273813,ASSURED GUARANTY LTD,2024,0001273813_10-K_2024,0001273813_10-K_2024_section_15_47,Exhibits List,ITEM_15,19,10-K,47,"10.19 Guaranty, dated as of June 30, 2009, made jointly and severally by Dexia SA and Dexia Crédit Local S.A., in favor of Financial Security Assurance Inc. (Incorporated by reference to Exhibit 10.6 to Form 8-K filed on July 8, 2009)",6351,2025-02-28,2024-12-31,bin_2021_2025,2025-10-27 15:24:53.704837,2025-10-27 15:24:53.704837,v2.1_combined_extraction,datasets\EXTRACTED_FILINGS\10-K\1273813_10K_2024_0001273813-25-000011.json,extract_and_convert
